validation_id,model_id,runtime_secs,PinballLoss_mean,PinballLoss_std
p02,ARCH-p_36-q_36-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,18.887948751449585,4.5978728551990016e+82,1.59274987838929e+83
p02,ARCH-p_36-q_36-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,15.834837913513184,9.085387421890212e+147,3.1472705242322125e+148
p02,ARCH-p_36-q_36-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,12.84841775894165,8.930745880628786e+70,3.0937011229471025e+71
p02,ARCH-p_36-q_36-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,20.989830017089844,1.6241218241227689e+31,5.625654349619536e+31
p03,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,12.155853986740112,6622102250981.208,22855039553147.688
p03,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,13.560627937316896,2.7246507491709274e+77,9.438467060889302e+77
p03,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,13.056270122528076,1.5497459095855276e+29,5.368477308437301e+29
p03,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,13.19552731513977,3.6629931506102046e+35,1.2688980489259006e+36
p03,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,23.70818257331848,5.2719385383040456e+16,1.8260475569227853e+17
p03,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,14.854812622070312,1.04456391978336e+17,3.618475561588224e+17
p03,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,14.038238048553469,10464437729089.06,36248117506533.98
p03,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,23.77003312110901,4.610482895278838e+34,1.5971181244100412e+35
p03,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,19.141921997070312,2.073007977043804e+58,7.181110281470891e+58
p03,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,21.69204449653625,2.4227097512006388e+116,8.39251276214412e+116
p03,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,23.77583622932434,3.134106570887445e+23,1.083991655245052e+24
p03,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,14.934094905853271,1.3680133136762473e+48,4.7389371294347674e+48
p03,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,16.313369512557983,7.254397051353492e+31,2.512993828723661e+32
p03,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,19.50725769996643,8.140129041540676e+107,2.819823416023079e+108
p03,ARCH-p_15-q_24-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,19.352430820465088,3.231033309820755e+60,1.1192627707113961e+61
p03,ARCH-p_15-q_24-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,19.25940489768982,1.8008466077720283e+59,6.23831564259843e+59
p03,ARCH-p_15-q_24-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,25.69747757911682,1.2856203582876914e+84,4.45351955959837e+84
p03,ARCH-p_15-q_24-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,19.515341758728027,2.506579749692291e+28,8.683046700238765e+28
p03,ARCH-p_15-q_24-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,13.793257236480711,8.615708540386033e+75,2.984568987030741e+76
p03,ARCH-p_15-q_24-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,21.70177173614502,1.0605982847633312e+35,3.6740202312609886e+35
p03,ARCH-p_15-q_24-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,30.90645933151245,1.901080905120041e+150,6.585537433933878e+150
p03,ARCH-p_15-q_24-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,26.86451506614685,2.395840419454353e+41,6.992612832781475e+41
p03,ARCH-p_15-q_24-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,20.08705735206604,4189865436110.15,13249632370543.836
p03,ARCH-p_15-q_24-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,30.28481340408325,4.490337913921869e+41,1.555498682013104e+42
p03,ARCH-p_15-q_36-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,20.589269161224365,1.9096948549745223e+36,6.615377031537503e+36
p03,ARCH-p_15-q_36-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,19.603270530700684,1.24350303187485e+53,4.307620861146362e+53
p03,ARCH-p_15-q_36-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,26.079110383987427,1.2263228289975408e+81,4.2481068926106815e+81
p03,ARCH-p_15-q_36-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,32.31283640861511,3.447919318274683e+24,1.1943942879299994e+25
p03,ARCH-p_15-q_36-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,25.65326714515686,4.382388095543319e+55,1.518103765416876e+56
p03,ARCH-p_15-q_36-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,27.805092334747314,3.0425641379700022e+22,1.0539640378417887e+23
p03,ARCH-p_15-q_36-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,15.733835220336914,2.6593499585531434e+106,9.212258486640465e+106
p03,ARCH-p_15-q_36-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,22.560869693756104,1.7955526874844163e+150,4.2139530922446794e+150
p03,ARCH-p_15-q_36-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,21.59045171737671,1.81951897271492e+41,6.302005116432857e+41
p03,ARCH-p_15-q_36-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,26.88701033592224,4.463882431947026e+33,1.546334234229274e+34
p03,ARCH-p_15-q_36-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,31.417636156082157,4.388945552195958e+23,1.5203753213669265e+24
p03,ARCH-p_15-q_36-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,23.137756824493408,2.2080378612604383e+91,7.648867521477598e+91
p03,ARCH-p_36-q_12-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,14.220423460006714,6.3653530539739705e+38,2.205022979519327e+39
p03,ARCH-p_36-q_12-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,24.963208198547363,1.6311042212069602e+150,5.6503107671410405e+150
