validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_fold_11_test,MeanSquaredError_fold_12_test,MeanSquaredError_fold_13_test,MeanSquaredError_fold_14_test,MeanSquaredError_fold_15_test,MeanSquaredError_fold_16_test,MeanSquaredError_fold_17_test,MeanSquaredError_fold_18_test,MeanSquaredError_fold_19_test,MeanSquaredError_fold_20_test,MeanSquaredError_fold_21_test,MeanSquaredError_fold_22_test,MeanSquaredError_fold_23_test,MeanSquaredError_fold_24_test,MeanSquaredError_fold_25_test,MeanSquaredError_fold_26_test,MeanSquaredError_fold_27_test,MeanSquaredError_fold_28_test,MeanSquaredError_mean,MeanSquaredError_std
p01,VARReduce-regressor_LinearRegression()-lags_57,0.1870741844177246,3.902801025410087,3.4253134072321383,2.3661109710272714,2.9009895463360023,3.7225111341618637,3.501141348892209,1.1456489259055207,4.922969339567648,3.6912966715381246,1.9432704930579363,2.8719204210705325,4.489359108919897,2.2171998429369033,3.7446238461452888,6.318146260108852,1.8969751347324488,6.557624832600065,6.77196131430101,4.7731821522252105,2.516934934690899,4.584158553869878,2.2048766487174216,4.09260930163031,4.262958914535915,3.161007565286536,2.8915709714754723,2.756172836614767,2.091521903666086,3.190277100055764,3.5487977416107612,1.4009862486758664
p01,VARReduce-regressor_LinearRegression()-lags_58,0.18400001525878906,3.878234982842356,3.443786599280487,2.377284597991533,2.9096184026839103,3.7264402128901377,3.513000807780387,1.1312118039680936,4.899788339495644,3.7113419443476587,1.9306518102272048,2.871855875516195,4.517658782872839,2.2143912450186356,3.743079789100341,6.324803587004886,1.9176637521781805,6.547044321623144,6.766218477867518,4.781898573989863,2.511680888737928,4.597370666728121,2.210091644738958,4.092589279298744,4.265628070295637,3.1821179321617588,2.892234045223165,2.7165453532244817,2.1091934088231494,3.158506498699979,3.54972178257279,1.4009154639457755
p01,VARReduce-regressor_LinearRegression()-lags_59,0.18903756141662598,3.8226394871470877,3.4685810160516977,2.3611714685792973,2.7960329613288515,3.622955068852919,3.5862214176738525,1.111580947699909,4.883801620236382,3.7411017643353306,1.9206224430549323,2.8734463311973473,4.493473249036867,2.214043643978488,3.749791503789516,6.323125661199199,1.9100748063431956,6.551429684120017,6.7706410422252645,4.780677864766384,2.512924502206833,4.5969993018280295,2.208237038432274,4.090286793972289,4.268318193715948,3.1870285464252586,2.8945698751635285,2.7026358754557775,2.110261836926078,3.1547987399981494,3.5416369891634725,1.404327714977297
p01,VARReduce-regressor_LinearRegression()-lags_6,0.1380014419555664,4.000442237250466,2.7498584760600067,2.3095300107823715,3.090418398409273,3.884276642212827,3.826756626549212,1.2327117507645713,4.25217597235993,2.954266338695715,1.8115317491260094,2.3897729165282167,3.643614884772129,2.481874933306754,3.6668766956364838,6.95603562758932,2.445277048636285,6.087225475868624,7.254222193569016,3.5736760604142366,2.8436649007382955,3.1880803616257567,1.8600381864684858,3.961925455315364,4.006421131938925,3.103759677836621,2.717947033156991,2.547467997962349,1.921445554514888,2.977975470056594,3.3703196485567486,1.4055409993519876
p01,VARReduce-regressor_LinearRegression()-lags_60,0.18502449989318848,3.898137549289481,3.7412112737136267,2.3602356698231732,2.8630952267027747,3.645878489782743,3.587435200780472,1.1264177171218146,4.903162486679581,3.730922816784324,1.9506049699654688,2.87193729503876,4.4727005431058116,2.2081557374350362,3.7555563473488807,6.321769099497226,1.9090952768250191,6.55577988734431,6.7818952743176055,4.785627531692723,2.513794472746313,4.596090093971391,2.200700435333674,4.0871026822775915,4.26809964152394,3.1783043800753186,2.8887796351615598,2.7126216267424708,2.103922048943152,3.1645865420125214,3.5580558604150605,1.4040037142874233
p01,VARReduce-regressor_LinearRegression()-lags_61,0.18654084205627441,3.842335601010347,3.48611566330437,2.3642196040218773,2.728908988358049,3.6236343069389267,3.6496884994989203,1.040317262578956,4.839310511461686,3.7616877280588916,1.9135851161778719,2.8731568204744833,4.467418832624933,2.208318602570486,3.753728267221087,6.32445434840056,1.899576913906298,6.573214586501048,6.803673344305526,4.780163180539992,2.5203208038931653,4.59323322280532,2.1942796524025923,4.086876149296216,4.259101217812042,3.1715590631827064,2.892241322505326,2.723077712963088,2.093027830212567,3.192281858313799,3.539983000391074,1.4136598715989412
p01,VARReduce-regressor_LinearRegression()-lags_62,0.18802499771118164,3.842294032997682,3.3280542551676704,2.389231658098331,2.6577295636212774,3.631153484118899,3.6571601073069036,1.01754500845725,4.766051032304017,3.79061428470531,1.8857766915752139,2.8778596013651,4.473266904136008,2.205654039547559,3.7543094299524418,6.328800069434619,1.9000080876699172,6.576486106826705,6.810785259942564,4.7786410517078375,2.527043137494268,4.5873224407994275,2.1542041659246154,4.084447304302117,4.247055062789174,3.175506581920103,2.8883796147080076,2.7360881254857663,2.0712236190293516,3.2504509358422697,3.5307979881803586,1.4175398842076412
p01,VARReduce-regressor_LinearRegression()-lags_63,0.19959640502929688,3.8342174450159354,3.735083726624608,2.3774725106030794,2.713331837494479,3.6429816354190523,3.666520838750982,1.017094925661311,4.7542286296633725,3.7833704470468437,1.8924675951336376,2.8786961183883975,4.473117015046413,2.21062272602943,3.750219404191359,6.315436405473323,1.8978440886890204,6.545105778644323,6.7712789422857655,4.761766098266552,2.5227864665124975,4.589259252220502,2.166215407597537,4.08638029412263,4.245885139764454,3.1758331431660856,2.891551218007936,2.73909568513642,2.0729889180822707,3.259094376177956,3.5437912437660755,1.4082375744479827
p01,VARReduce-regressor_LinearRegression()-lags_64,0.19209742546081543,3.8570376752888964,3.5335183715697633,2.4034988077534476,2.6919659612866083,3.6519454117612105,3.592359520838653,1.0328814163821063,4.800910820890616,3.709246905206175,1.9464472850563825,2.868025362559067,4.5086244905221555,2.1751204905030277,3.775032727848945,6.35489980735081,1.9120850934362363,6.570726543381049,6.802437953690715,4.78759428330458,2.527308179182502,4.576434275161053,2.138613902877648,4.090828444497786,4.24104946975469,3.175842378181639,2.8941371270040337,2.750220383690138,2.076433989290881,3.2707589359533378,3.5419305522146263,1.4152690169139066
p01,VARReduce-regressor_LinearRegression()-lags_65,0.23253655433654785,4.0470389196863845,3.4733436642644158,2.3824694184624295,2.733092754829512,3.5852700894405736,3.587282646605975,1.021268087527559,4.8308429629925325,3.7438364287733354,1.958757360176889,2.8686364520712337,4.534435584556864,2.1673305513521455,3.8000434771742335,6.386179840102743,1.9134001610458902,6.6035588632195665,6.855640329494529,4.817779543168709,2.525332773946718,4.574145755001374,2.08049163322156,4.0764765422291225,4.247971353478143,3.192541061628597,2.8645110709883874,2.73110304545634,2.053558663490863,3.3099752627017534,3.550562561968565,1.432621172991765
p01,VARReduce-regressor_LinearRegression()-lags_66,0.19153857231140137,3.987943089614836,3.3276338310797278,2.3981355392058386,2.6734493931696566,3.609694520312405,3.6579025067707707,1.0502438020855194,4.804376853549357,3.748536667644812,1.9505064136509462,2.867199318098833,4.510340951843365,2.1689857692762864,3.8011380789707725,6.397555423573769,1.9188687267815416,6.607978277707393,6.864055652792032,4.829171749492142,2.5242883501044835,4.551731478998908,2.052177681943499,4.072891726342575,4.240747625625699,3.2147956317489115,2.8330562239199075,2.731272902078544,2.0304917866583883,3.3723061581978655,3.5447405562496135,1.433725555274981
p01,VARReduce-regressor_LinearRegression()-lags_67,0.19102907180786133,4.124330866322436,3.1352395195772838,2.4072312637224194,2.663076495070892,3.61760751708289,3.6712907708552227,1.0427137296731652,4.806901689168238,3.746189321235148,1.96766396823806,2.8712322113767614,4.545489817525869,2.1711768302645065,3.821381730097968,6.418282535621849,1.9238160549690957,6.62079630276696,6.8752395948217275,4.834359857758313,2.524592119528884,4.550675540638293,2.037696449659924,4.066859686540758,4.244123848588781,3.2154050149556066,2.8214726288132814,2.7242130906871993,2.023883679764285,3.415348215531367,3.547872081064041,1.4419407063754974
p01,VARReduce-regressor_LinearRegression()-lags_68,0.19304490089416504,4.1493859615259705,2.8119105744464115,2.4371660258338608,2.5818603562629328,3.6758038917722873,3.7107936510028936,1.052238617838661,4.8078835882037465,3.743836018265695,1.9968614271813983,2.8734656934497393,4.536292677791527,2.1737639214440008,3.820123287255265,6.425058974220876,1.9220050242667177,6.6236030768950815,6.87051457383774,4.832050880293406,2.523227919927039,4.559594756869082,2.0390543640853855,4.067413241391718,4.244220581476465,3.2149742600580167,2.8248648633648177,2.7211465183320467,2.0228200874867652,3.4132603997725783,3.5405239729155906,1.4466982621898234
p01,VARReduce-regressor_LinearRegression()-lags_69,0.19802021980285645,4.285313393719741,2.410646001931601,2.4507401117508163,2.5519884503378893,3.6922100803826976,3.7157158706968603,1.0440367086097073,4.802440552630126,3.7126154947207732,2.0632059764545283,2.8851909756572502,4.568073398052777,2.1821042331440537,3.834075780255748,6.444595906069075,1.9240861173881743,6.621603482667306,6.882371468253959,4.830385579714057,2.5318570726852934,4.557308104957524,2.033909340796703,4.06556470130453,4.248170002502155,3.200503043652476,2.8044195238743272,2.710594333078959,2.0106174425011507,3.4423221185567967,3.5347125953912784,1.4597942143077172
p01,VARReduce-regressor_LinearRegression()-lags_7,0.13402915000915527,3.966329811943249,2.756138680332103,2.3232546667169705,3.098990516495766,3.835689712358056,3.8542674902348883,1.2724084274440215,4.339724137978566,3.0470072988787082,2.0363517738706154,2.408144784221587,3.692522945535093,2.4608212811597685,3.667026531149331,6.927334273568043,2.4174536846643124,6.11773114585612,7.146709450019835,3.629469564778757,2.8070378746935045,3.2633565447913377,1.8728000930426292,3.9636855393354806,4.0441163681691785,3.124578277081879,2.741717764913356,2.5753104904739788,1.9384399438901696,3.043867013626067,3.3921477961111512,1.3831616943615517
p01,VARReduce-regressor_LinearRegression()-lags_70,0.2500307559967041,4.422041293314647,2.3919556282165693,2.465853556468671,2.4856337050491795,3.7114631903759783,3.7303808368074614,1.0417571802153327,4.799867606398761,3.7019460579143395,2.1046562380179106,2.8922083579806213,4.629913819657938,2.20198423458244,3.846115629324979,6.472849119252982,1.924103315650537,6.615941948321462,6.8837419994173725,4.829703217259642,2.5357806213015266,4.561568668862294,2.031557538269443,4.067804194748235,4.250297387502693,3.1977582181599495,2.8019557813849554,2.706048142957628,2.0076178600284127,3.4427897334518374,3.5432860372722,1.466006241519806
p01,VARReduce-regressor_LinearRegression()-lags_71,0.22105693817138672,4.4629436059799685,2.2979054430002654,2.4733025158182804,2.473986503953653,3.734026411213188,3.7720706357478866,1.019250168919768,4.777161148265409,3.745120934244215,2.04738104532223,2.887128503074356,4.610055253813026,2.1892921115000603,3.834464039454733,6.4732052092239165,1.9270896432671478,6.62160651620217,6.886107559581474,4.828883180198916,2.5366085887167693,4.550318772115792,2.032529121338697,4.061501720470514,4.253874204355186,3.1939375073094936,2.792610617582775,2.7048667668640336,2.002216396844351,3.44280547697786,3.539043089701936,1.473433542024516
p01,VARReduce-regressor_LinearRegression()-lags_72,0.19601726531982422,4.448499822198391,2.169698680355292,2.4707806757787942,2.5175835581963657,3.790179682620328,3.7722940595347825,1.0152595545910899,4.76486471474488,3.7549616921858773,2.0365848991470354,2.8868775583107813,4.654017413693951,2.207520987779225,3.8519283437880025,6.501889685923178,1.921414884784185,6.597968828846958,6.864484167889427,4.836315318850188,2.5532093448942303,4.539352531502705,2.037956438030235,4.047895627691559,4.2602310701851955,3.1979572450976406,2.7873406634058955,2.7107426534186314,2.0002417017976017,3.442006245545669,3.5393123465789005,1.4755506088604802
p01,VARReduce-regressor_LinearRegression()-lags_8,0.14002299308776855,4.056629610026305,2.625847475818818,2.3120140224765513,3.098756799040152,3.8620144162214896,3.847738758318616,1.2532015247961317,4.286918703737447,3.0316372291482887,2.05229733653354,2.4222238000128424,3.733988416452795,2.451474921669908,3.671219135757726,6.909858697509892,2.3897910214209004,6.110717050284609,7.095305660304156,3.6772167286065556,2.776356536635339,3.3204211150381644,1.896482021687374,3.974358895566142,4.08538086603385,3.1704556917234283,2.77601310342085,2.6262075660094424,1.9484323100721206,3.148457942642037,3.4003937019643273,1.3783195946472124
p01,VARReduce-regressor_LinearRegression()-lags_9,0.13399958610534668,4.062436218998108,2.5453194458722703,2.3112025693285605,3.0911204689199794,3.858876985504957,3.843597285053245,1.234126176173961,4.272896301121461,3.0248908145540487,2.035168829815854,2.421448777323305,3.7773372302999366,2.4358314426048633,3.6770118522496285,6.865103539662902,2.357927504511413,6.121972456570155,7.022150107546952,3.7474215800448616,2.749397083826005,3.3983130612840076,1.9193770422891743,3.985629772552951,4.123629326084575,3.20185780794862,2.803239910482068,2.656261935897362,1.95525997418302,3.224335729514151,3.4042462493178753,1.3720578957042417
p01,VARReduce-regressor_Ridge()-lags_10,0.13002872467041016,4.036158491478884,2.70020450558037,2.282136488069637,3.1169654749959568,3.858113837881613,3.8517195727786047,1.2254906712142797,4.261199263104069,3.0352220787675344,2.085499098995502,2.4391584614642365,3.8467145101976215,2.4074192422783587,3.68999957967296,6.828690410821422,2.3315336626349947,6.141611478149626,6.969490582998196,3.819897481893003,2.722386871118537,3.505188307918912,1.9328344207333739,3.9905708358321674,4.149889582354333,3.220013959934884,2.817936044128166,2.665816815709594,1.953787059138383,3.241836849580973,3.418189159980214,1.3633454389091226
p01,VARReduce-regressor_Ridge()-lags_11,0.1390242576599121,4.014676842029671,2.7661801348055466,2.259647553315073,3.11916533605834,3.9127029427666966,3.888203210018617,1.2890716908027118,4.387663820524365,3.1173222561737917,2.3341192358154768,2.4949019218415667,4.037321868967656,2.334639792118545,3.7446447810771915,6.717693434165323,2.2581699258256798,6.209885796527621,6.810050604449106,4.083911458113121,2.6725438514079305,3.732378633279057,1.9637268106141066,3.993733164249542,4.198377854549508,3.249662604024967,2.84241556139144,2.6938998362393574,1.9406560954695244,3.313749323705619,3.461417804838867,1.3448510805533314
p01,VARReduce-regressor_Ridge()-lags_12,0.13203167915344238,3.962842716346661,2.8622339012970723,2.1536774717746967,3.0737326559463143,4.071053543758284,3.9248846745643804,1.3364110824359188,4.504858018809159,3.1805545987963026,2.4650226118065843,2.5204278785140053,4.1423315114883685,2.3013159462858197,3.7747249291590563,6.688515478022659,2.231865674840209,6.2521366884189895,6.759329502711593,4.166686001705239,2.663538343357909,3.8277585489014228,1.9635587582995533,3.9965795792415855,4.212922955981599,3.248121551161148,2.840918358607137,2.7030309651503504,1.9356327396777244,3.3198785694219843,3.485673974361439,1.3471730957711947
p01,VARReduce-regressor_Ridge()-lags_13,0.1439981460571289,3.946439756102633,2.740130286204206,2.206314200237772,3.081448735486566,3.9919319627671745,3.9250733666475357,1.3333494012264064,4.44522026636202,3.172033400276234,2.427048086816702,2.5109409650318306,4.126059629927231,2.3094105958701867,3.7693893459501706,6.6871318984722565,2.2337978069193105,6.250516960082747,6.746315599566843,4.208013856818829,2.658051191177097,3.8283615223512557,1.9632267185226848,3.9968239339389897,4.216940120506822,3.23803027334147,2.83651400810483,2.7175247804524205,1.9324870780495398,3.2774859767128617,3.475034887031883,1.3452322094777114
p01,VARReduce-regressor_Ridge()-lags_14,0.14453339576721191,3.9467836798187146,2.81287610163408,2.1889765255864426,3.0896695154085916,3.972443889700085,3.9315799333206174,1.3376882672546184,4.451697249807837,3.1806360739050947,2.443033340691368,2.5093209085062584,4.1170794334810665,2.3142775256139103,3.767371518730234,6.691892521608774,2.241909046305027,6.250910594544933,6.752758270509565,4.189555688900955,2.658963157926494,3.833173784951362,1.9594931698031024,4.001206435039393,4.217496618628328,3.242667502548321,2.8378570992348937,2.7159009643634513,1.9318673996515943,3.2667638074156007,3.477787931892783,1.3440216717583422
p01,VARReduce-regressor_Ridge()-lags_15,0.1385364532470703,3.9195781593859,2.756571784607585,2.2222482983010954,3.1387483414777417,3.93721477465516,3.9350763548538263,1.3403537424971894,4.436073380011081,3.175584563530536,2.4340360136769235,2.515759458537433,4.125578395911579,2.307601936971555,3.7628865143692893,6.6965469227469105,2.2501886689738257,6.239405744751762,6.756572657809641,4.172713379965915,2.6591120009524327,3.7784992416007053,1.95106187747624,3.9816897400540445,4.221353996294218,3.2658732590790533,2.8425610818719313,2.70930169980484,1.9307216447567277,3.3074494503330185,3.4748401063882133,1.3413358635088077
p01,VARReduce-regressor_Ridge()-lags_16,0.14151287078857422,3.9718950536525415,2.8745163855860234,2.216406928740746,3.0457496557507,3.945660152280742,3.917493601706741,1.3028929389368566,4.497228178133438,3.1657395488610724,2.4195524996851563,2.558802308799346,4.2958379514517455,2.2396134210654353,3.8125479519589858,6.650718886047919,2.196998329355901,6.304603439962979,6.711802266837544,4.349021593755399,2.6646848890809425,3.9840295019158103,1.9656081904627993,4.043483456677283,4.205433142459726,3.2304639501651855,2.8309807864024252,2.7363152553175674,1.9500643650230551,3.211267001361036,3.4930831597046583,1.3541125820520412
p01,VARReduce-regressor_Ridge()-lags_17,0.14454150199890137,3.9600707331139344,2.828629064128286,2.2129406465927723,3.0650808268351772,3.930990620703695,3.9222418231806007,1.287954108207647,4.489678160015274,3.1547575383844713,2.3983672329607133,2.5627261484355692,4.346539389898465,2.224586808481801,3.828468041452843,6.626947559564964,2.1785780308570954,6.319137375779357,6.703750637179143,4.395622852517577,2.6671439949341615,4.0444576789582705,1.9697808200127702,4.053965367301518,4.198472013453887,3.224478135513995,2.8257262796430664,2.744578701822514,1.9557203511268602,3.177862323743213,3.4930776987861942,1.35830313063029
p01,VARReduce-regressor_Ridge()-lags_18,0.1380293369293213,3.984255055776698,2.842608466028197,2.214286003288608,3.0448016851154085,3.924843301743106,3.888541959392344,1.2428411560559638,4.51607154984814,3.1301273412379835,2.374160476604955,2.5747398755797617,4.394135604990661,2.21728035186824,3.833527796622953,6.614626008264847,2.1794587437960318,6.315150831193063,6.7056797983305065,4.359541091692696,2.6617757163378455,3.965818835405807,1.9610790753824943,4.035457026337126,4.2048906829864725,3.239329810237565,2.835305744008161,2.726075841063865,1.941732404100118,3.2318026239598825,3.4882739605948103,1.3609791763029273
p01,VARReduce-regressor_Ridge()-lags_19,0.14251351356506348,3.989526888519019,2.886278376743128,2.252857745970281,2.939256093702144,3.818451204313201,3.7877877579854857,1.1269312121079096,4.590161328003196,3.0831822414539443,2.348157328795543,2.5943651757310677,4.522255185555461,2.213618569431354,3.8478962818787448,6.572772793556439,2.1397193224525055,6.357965385825085,6.714564377890433,4.439726262802493,2.677874460676879,4.1257924200214475,1.9874846650861495,4.096743550757551,4.178935886645245,3.2094973645487017,2.8226943833965867,2.75457877902916,1.9627875468516032,3.1728080780897043,3.4901610575110498,1.3764186304413633
p01,VARReduce-regressor_Ridge()-lags_20,0.14504051208496094,4.040166789710407,2.8786444875182777,2.28363256567095,2.8803938908818085,3.7793902394432846,3.7252456884693617,1.081560465265417,4.595067287782975,3.018171019300523,2.314808831433948,2.594438244400305,4.623686364951017,2.2325610673599736,3.855205288210187,6.541257376012863,2.108857348449113,6.386885694287747,6.729203815016588,4.500161209137524,2.6912086426051807,4.216036023860118,2.0058879971016252,4.112656268103731,4.165076948267862,3.2006940404327193,2.8140241314516015,2.785419336877812,1.9787120085226184,3.143680422808566,3.4925080514942795,1.3867266050819798
p01,VARReduce-regressor_Ridge()-lags_21,0.14202666282653809,4.095483099569932,2.9645389090993417,2.3361305129639254,2.823654623722455,3.7146459766159405,3.6665237221822524,1.058905092313947,4.638023831143805,2.968488415739226,2.322389581398506,2.595578489485037,4.715896547422594,2.2648257179918296,3.8510675103341736,6.511845105708628,2.0613772286908585,6.442136088306123,6.7491219073026185,4.607234755751116,2.726872197831192,4.4493295400946895,2.0525608033179696,4.191209317861572,4.128834855007395,3.1690719724368765,2.8023022207444965,2.8393679404756,2.0258358171040345,3.0236461764975044,3.5102378605901254,1.3999047271075769
p01,VARReduce-regressor_Ridge()-lags_22,0.1475062370300293,4.116323960903344,2.9363040077175415,2.320881882357321,2.827293416339728,3.715914632685413,3.6545508467789136,1.048828711661233,4.654743153860805,2.9442943375388837,2.3169715326000158,2.595759397965342,4.718615099886486,2.2596141030121615,3.852233136565743,6.512009600452038,2.0631434611107555,6.442716414001455,6.7412026758238675,4.588266414323326,2.719149517079149,4.397198626127892,2.031676388335296,4.172450423356156,4.143664190204345,3.175724083089559,2.804227384550329,2.818196283774855,2.011238810504091,3.0445911820744396,3.5044063336096722,1.4018721654282906
p01,VARReduce-regressor_Ridge()-lags_23,0.14751338958740234,4.109593812723985,3.002139659809241,2.3433096451911575,2.8330622759425124,3.7138733008484635,3.649064016191453,1.0481016932864642,4.657063835321585,2.928218510187424,2.3090962908664867,2.5954838469744517,4.677543567480822,2.236519738810956,3.8631590754464082,6.5104845825472015,2.083651513669995,6.417175194639158,6.7340927313898336,4.549217305358416,2.710739209378853,4.34759904458071,2.011158807173113,4.166860287156513,4.1394450595408205,3.1715617008960697,2.803746852270077,2.8388555138126916,2.0255618479889996,2.9814222314884624,3.4985448672749073,1.3954306324185703
p01,VARReduce-regressor_Ridge()-lags_24,0.15602660179138184,4.169642705055841,2.9603244063517202,2.332715927245335,2.831062765298764,3.7127023687733463,3.693491382610708,1.0612227057063146,4.643453122923948,2.971408234556726,2.310175552831301,2.617975393309517,4.586432820312205,2.188422098516334,3.88041615238006,6.515039866668886,2.107998454439034,6.4038018480170065,6.738673545027269,4.4570908446145,2.6938364634459964,4.138003947182015,1.938938182637956,4.173285267557143,4.181288545163176,3.190331415140002,2.788099457456277,2.7817309572279716,1.9748483308970166,3.1888927697224876,3.490734673485133,1.3915741405896849
p01,VARReduce-regressor_Ridge()-lags_25,0.1529998779296875,4.171080607146459,2.9159866391841462,2.3221170335378485,2.828297792723344,3.714126493522309,3.679844696627023,1.0706991162769381,4.633297373805868,2.9962306025518055,2.299926282833217,2.6284421685959196,4.602926028125655,2.2034810551056303,3.8723727872445264,6.5263479904395005,2.1051681265939863,6.406024856380673,6.740310656547448,4.481359401949063,2.693848200083902,4.154075772093781,1.9433801988297517,4.170930834320235,4.177863904090961,3.1877924821302863,2.7893409949893093,2.7835196253739722,1.97486272504124,3.188733383504906,3.4918064768844723,1.3931331532881
p01,VARReduce-regressor_Ridge()-lags_26,0.15199851989746094,4.168666590838513,2.90017321978563,2.327767837807778,2.8325459616233326,3.7133767059608966,3.6849369100721656,1.0717604356529944,4.632328856640406,3.030800249729895,2.2985397000596284,2.62989541667794,4.589692613066678,2.193864177202233,3.876431676914878,6.538534370399225,2.105227207778588,6.406630270712677,6.740802735325955,4.48059071790725,2.69406233808983,4.164917199890883,1.93859025496593,4.17242456351329,4.179389194973521,3.1888959627693767,2.788421524078753,2.7799510416696633,1.9621509539483475,3.2199484912144016,3.493493695836919,1.394360261417039
p01,VARReduce-regressor_Ridge()-lags_27,0.15000009536743164,4.147501867343393,2.990488489731019,2.319577865701399,2.812212306117811,3.737708094709526,3.691139877916414,1.0589118617281084,4.649906219458189,3.0391504757763514,2.3248285949055094,2.6134565565265486,4.6509324993824075,2.2465403013178054,3.8482045080135694,6.5019387982774015,2.1025880633072744,6.416325736507057,6.717381213997593,4.53528216485718,2.691695984180636,4.276346417877477,1.9933814034340207,4.143183569497759,4.172454676890991,3.1784804322324423,2.810641050136591,2.7770048071015907,2.0000972816132685,3.1506470200992633,3.503379590987538,1.3896718074983767
p01,VARReduce-regressor_Ridge()-lags_28,0.13900041580200195,4.108812061006245,3.1575268346181344,2.2990371582413345,2.8532573732939284,3.776908755715734,3.691346985788152,1.0489739372932514,4.663156215777086,3.0276529099115694,2.331130803141522,2.6086259011306185,4.692764320951359,2.29190119989545,3.8023565933732093,6.450459823926696,2.108883354352999,6.41765063117469,6.693943180605441,4.547956182797432,2.6867746467595754,4.323430116297889,2.0101552730534427,4.136632340545438,4.171663930419532,3.176752979232165,2.8111951743443595,2.7764129360970933,2.000235086929153,3.1450519712130065,3.5107120233753966,1.3825740892270484
p01,VARReduce-regressor_Ridge()-lags_29,0.14999961853027344,4.111485743509057,3.0816093024863656,2.301004490692068,2.8188909133285516,3.792628481472626,3.6955682631085573,1.031582383131492,4.672985656738378,3.0425325022640997,2.343733825694625,2.6057727605199412,4.691133904242007,2.279249071860853,3.8099896263105713,6.459503271062046,2.100895113318235,6.424890474984713,6.702507860426505,4.54991031042627,2.6975285839593983,4.277346278711439,1.9702132836414223,4.154970894595526,4.1743845008719855,3.1878354708859433,2.798126416150343,2.7816694234823003,1.978192337015384,3.1646280985280852,3.506923077359269,1.3891047903995037
p01,VARReduce-regressor_Ridge()-lags_30,0.1465163230895996,4.122124974688052,3.0149384651760727,2.29861162814152,2.7756628944604578,3.8047892577789297,3.697604227262203,1.0445013884511685,4.680018705838499,3.068879093133151,2.3526745881007667,2.604248065456844,4.705029540870982,2.290732741363556,3.7855732790784664,6.432731575924573,2.113901435393695,6.4246875494306295,6.674320026870715,4.566548890079081,2.6873847817202927,4.323109582864589,1.9975046929022697,4.14285167472561,4.174238102063316,3.1804142237411424,2.8107500522650835,2.76981985875456,2.01256832495981,3.1339699436942197,3.5065582608686294,1.3842650790105908
p01,VARReduce-regressor_Ridge()-lags_31,0.15350985527038574,4.095838601915627,3.1692727641522955,2.265716305649726,2.8391751461616836,3.839815083542721,3.7004395929900094,1.0374102013832116,4.688719779888454,3.066391700232668,2.3610707731953933,2.606034271051157,4.712274741969673,2.3115805539951504,3.753921903027669,6.395286287868194,2.1438386816979027,6.413604714784916,6.622371423034583,4.59678525704579,2.6660721569441663,4.433571004260043,2.0620879595873975,4.119265367200466,4.176583739742735,3.152196237922598,2.8398129557257286,2.7290732626428955,2.0800245534790935,3.1123917647504014,3.5169181650290464,1.372389991506518
p01,VARReduce-regressor_Ridge()-lags_32,0.1465158462524414,4.083731732372208,3.237790845004453,2.2631377765867384,2.8820105001543492,3.821885184898671,3.701654506813911,1.0363510942774894,4.692446635046202,3.0861681698459087,2.3586217180474556,2.6027210092683477,4.708071960809848,2.2945179592958906,3.7808696476158796,6.433921935868329,2.125456177631674,6.4200988803038905,6.635705207364545,4.596391032902756,2.6694690657381592,4.409019430345866,2.0416896266629005,4.126478281472375,4.175701781455278,3.1610772102383304,2.834826454711004,2.7380920544334044,2.0733444477764245,3.111693173770129,3.52079115519698,1.3769768981601376
p01,VARReduce-regressor_Ridge()-lags_33,0.16451048851013184,4.143320094385727,3.2339053859155165,2.289080781115394,2.838045626733963,3.7711786921567105,3.7024737424062137,1.048357004456492,4.660428510265343,3.097917134546302,2.3482124727572273,2.609881043744766,4.696098095947423,2.2849904928049307,3.7684753945202236,6.415010019263814,2.1404785938199202,6.4014366374210825,6.60986954684704,4.582291006956097,2.6556707099116768,4.426365563579363,2.061287125888999,4.120802083682576,4.177916749046414,3.1562176898904317,2.8426904938071513,2.7323566621269983,2.098934268903742,3.1300046145110123,3.518748146117674,1.3685511603152154
p01,VARReduce-regressor_Ridge()-lags_34,0.15050673484802246,4.1834820557824095,3.253677877399306,2.288851878520528,2.8404382204761505,3.7418575959916502,3.7129027747471306,1.0354682952284304,4.6644411559062,3.1260561735306114,2.3302361472862194,2.587808531227528,4.7135544296426755,2.2762921606078255,3.7832171063471893,6.444978381296878,2.126175603403767,6.413494489258566,6.631875988933644,4.5849097424989935,2.661159355948658,4.442828193215226,2.065477288554889,4.119830232210267,4.177492632073458,3.157154676834369,2.8404074534736115,2.7437718248574776,2.0887420962621817,3.1245843402970666,3.5227988517866518,1.3774210352252951
