validation_id,model_id,runtime_secs,MeanSquaredError_mean,MeanSquaredError_std
p02,ARCH-p_36-q_36-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,34.293888092041016,4.822264608648437e+66,1.6704814619440683e+67
p02,ARCH-p_36-q_36-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,25.571794986724854,inf,
p02,ARCH-p_36-q_36-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,15.38198971748352,9.648279913014238e+46,3.342262202997378e+47
p02,ARCH-p_36-q_36-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,41.72780799865723,1.0989142288677507e+141,3.806750555118636e+141
p02,ARCH-p_36-q_36-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,47.11838889122009,1.92127439422492e+19,6.652442782775882e+19
p02,ARCH-p_36-q_36-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,37.8657751083374,5.293434095785325e+100,1.83369936008352e+101
p02,ARCH-p_36-q_36-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,33.34500789642334,2.105351589915557e+25,7.293151838183734e+25
p02,ARCH-p_36-q_36-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,23.862369298934937,inf,
p02,ARCH-p_36-q_36-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,27.08021593093872,1.0274120830462716e+84,3.5590598562926344e+84
p02,ARCH-p_36-q_36-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,20.42229390144348,inf,
p02,ARCH-p_36-q_36-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,19.777546644210812,4.462427899205567e+72,1.5458303693073778e+73
p02,ARCH-p_36-q_36-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,30.237973928451535,3.052469581151819e+32,1.0572707880368076e+33
p03,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,15.722851514816284,106459899775292.56,367097923955035.0
p03,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,15.92402720451355,1.886296450318186e+79,6.534322580175842e+79
p03,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,17.33218765258789,2.440450019003862e+30,8.453966852476176e+30
p03,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,16.50229501724243,9.733298537322452e+36,3.371713518371784e+37
p03,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,27.1740779876709,6.844976288009847e+17,2.3708694955608863e+18
p03,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,16.09245729446411,1.2918258241794317e+18,4.4750159239712266e+18
p03,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,19.804749488830566,123389165029355.8,427379565149074.8
p03,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,32.016783237457275,5.278614723417087e+36,1.8285657789079063e+37
p03,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,25.234907627105716,1.3324884798312246e+60,4.615875495135796e+60
p03,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,29.09878945350647,3.0127265222583154e+118,1.043639081172338e+119
p03,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,27.345902681350708,5.31248790180497e+24,1.8366587531956531e+25
p03,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,19.74291205406189,1.0426413204368046e+50,3.6118154821343053e+50
p03,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,21.735087394714355,6.147752207251421e+33,2.129642672321954e+34
p03,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,24.73379683494568,4.669516439066304e+109,1.6175679438481883e+110
p03,ARCH-p_15-q_24-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,25.67101526260376,4.315926376018478e+62,1.495080752998125e+63
p03,ARCH-p_15-q_24-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,24.70350313186645,1.9947915271841443e+61,6.910160551181704e+61
p03,ARCH-p_15-q_24-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,33.903339862823486,1.1392032894024987e+86,3.9463159547894374e+86
p03,ARCH-p_15-q_24-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,24.15936255455017,7.411927970767954e+29,2.5675671280293087e+30
p03,ARCH-p_15-q_24-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,16.886770963668823,7.743070679627898e+77,2.6822783647424793e+78
p03,ARCH-p_15-q_24-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,29.165919065475464,1.2589149076332627e+37,4.361009164853383e+37
p03,ARCH-p_15-q_24-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,38.82729506492615,inf,
p03,ARCH-p_15-q_24-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,38.2753975391388,1.2759454581234044e+43,3.2103103265557023e+43
p03,ARCH-p_15-q_24-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,28.521169900894165,78635990190637.92,214225180404460.7
p03,ARCH-p_15-q_24-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,40.24873328208923,2.7243071631165826e+43,9.43727684388351e+43
p03,ARCH-p_15-q_36-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,26.997143268585205,4.995123119688022e+37,1.7303614066723217e+38
p03,ARCH-p_15-q_36-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,25.11200976371765,4.638483449434143e+54,1.6068178008974562e+55
p03,ARCH-p_15-q_36-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,32.557719707489014,1.398151650110601e+83,4.843339389355651e+83
p03,ARCH-p_15-q_36-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,41.39538931846619,2.628869498785365e+26,9.106671076728762e+26
