run_id,run_path,checkpoint,experiment_type,ctx_fh,model,dataset,mode,cov_bucket,timestamp,context_length,forecast_length,rmse,mae,mape,mse,wql,brier_3_9,mace,coverage_50,coverage_80,coverage_90,coverage_95,sharpness_50,sharpness_80,sharpness_90,sharpness_95,dilate_g0001,shape_g0001,temporal_g0001,dilate_g001,shape_g001,temporal_g001,dilate_g01,shape_g01,temporal_g01,total_episodes,git_commit
2026-04-29_060731_lynch_2022_finetuned,experiments/nocturnal_forecasting_ctx_ablation/128ctx_96fh/patchtst/2026-04-29_060731_lynch_2022_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/patchtst/2026-04-29_0452_RID20260429_045240_1076700_09_high_lr_128ctx,nocturnal_forecasting_ctx_ablation,128ctx_96fh,patchtst,lynch_2022,finetuned,bg_only,2026-04-29 06:10:27.302379,128,96,2.6863073945375584,,,,0.7888642900648305,0.02469859332104858,0.11300030583479602,0.5490216610818573,0.8828012805169938,,,3.9200540316673522,7.6220370717703325,,,260.24986112417105,504.70424376667756,15.79547848166443,260.24623299620805,504.5766302954522,15.915835696963974,258.12232476950714,500.99005083617243,15.254598702841863,4178,96a12f4
2026-04-29_024923_aleppo_2017_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/tft/2026-04-29_024923_aleppo_2017_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-28_1829_RID20260428_182909_968382_11_iob_high_lr,nocturnal_forecasting_ctx_ablation,512ctx_96fh,tft,aleppo_2017,finetuned,iob,2026-04-29 02:52:01.846187,512,96,2.659961995703217,,,,0.7480102807917626,0.04115782334373026,0.022959384083588663,0.48102757482913033,0.774943043444104,,,3.0394023200152422,5.862241107789904,,,221.01557536877087,424.89328761158794,17.137863125953793,220.97370443060055,424.6661862226441,17.281222638557022,218.08210318616986,419.61126302297765,16.55294334936202,4243,62228f1
2026-04-29_062108_aleppo_2017_finetuned_rerun01,experiments/nocturnal_forecasting_ctx_ablation/256ctx_96fh/tft/2026-04-29_062108_aleppo_2017_finetuned_rerun01,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-29_0515_RID20260429_051546_1079684_11_iob_high_lr_256ctx,nocturnal_forecasting_ctx_ablation,256ctx_96fh,tft,aleppo_2017,finetuned,iob,2026-04-29 06:25:17.961609,256,96,2.7081288226335234,,,,0.7687101765450052,0.04220838021640291,0.027328299172959362,0.4708521151178918,0.7760850092464171,,,3.020964312827851,5.924274459368861,,,234.38786283599404,450.8286733325079,17.94705233948026,234.33718468696622,450.60623421523985,18.068135158692606,231.4363008600172,445.6753027303332,17.19729898970121,5768,96a12f4
2026-04-29_062108_aleppo_2017_finetuned,experiments/nocturnal_forecasting_ctx_ablation/128ctx_96fh/tft/2026-04-29_062108_aleppo_2017_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-29_0538_RID20260429_053837_1079680_11_iob_high_lr_128ctx,nocturnal_forecasting_ctx_ablation,128ctx_96fh,tft,aleppo_2017,finetuned,iob,2026-04-29 06:25:44.431339,128,96,2.8388926825767338,,,,0.8076578680139718,0.04576483628413045,0.04458735846643882,0.4565972222222222,0.7567286566227244,,,2.996764575840399,5.994826032008978,,,271.8223996899681,525.6043611305831,18.04043824935308,271.77162237303776,525.3926385038194,18.150606242256227,268.9989688591829,520.6724594990311,17.325478219334734,6372,96a12f4
2026-04-29_062108_aleppo_2017_finetuned_rerun01,experiments/nocturnal_forecasting_ctx_ablation/64ctx_96fh/tft/2026-04-29_062108_aleppo_2017_finetuned_rerun01,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-29_0536_RID20260429_053649_1079681_11_iob_high_lr_64ctx,nocturnal_forecasting_ctx_ablation,64ctx_96fh,tft,aleppo_2017,finetuned,iob,2026-04-29 06:25:57.419448,64,96,2.962018221138529,,,,0.849455061999836,0.05271021649114283,0.0385783040234479,0.44043515187849713,0.7355943370303756,,,3.0185281154173844,6.05853518435462,,,315.05571024949245,611.4048689132586,18.706551585726306,314.9838767774652,611.2030736905855,18.764679864344895,312.1508529832857,606.6219840740133,17.679721892558096,6672,96a12f4
2026-04-29_025312_brown_2019_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/tft/2026-04-29_025312_brown_2019_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-28_1829_RID20260428_182909_968382_11_iob_high_lr,nocturnal_forecasting_ctx_ablation,512ctx_96fh,tft,brown_2019,finetuned,iob,2026-04-29 02:55:09.251052,512,96,2.48997087742784,,,,0.6813321134910315,0.019738965862491988,0.010783731026905097,0.5115789358536799,0.7932145357486655,,,2.830332813493192,5.484971121212411,,,191.52819489877254,368.3907212545784,14.665668542966602,191.45278724799178,368.1531275502976,14.752446945685993,188.32398313638234,362.70310963420246,13.944856638562179,3809,62228f1
2026-04-29_062108_brown_2019_finetuned_rerun01,experiments/nocturnal_forecasting_ctx_ablation/256ctx_96fh/tft/2026-04-29_062108_brown_2019_finetuned_rerun01,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-29_0515_RID20260429_051546_1079684_11_iob_high_lr_256ctx,nocturnal_forecasting_ctx_ablation,256ctx_96fh,tft,brown_2019,finetuned,iob,2026-04-29 06:23:49.055588,256,96,2.5397715935311362,,,,0.7047374856985194,0.02084829858344509,0.018013289831298962,0.5271520842379505,0.8123213381097119,,,3.022454541754843,5.914166640447157,,,204.31361596634449,392.782169936117,15.845061996571959,204.2315814221316,392.55125464673637,15.911908197526902,201.13584714230623,387.27740664107694,14.994287643535571,4606,96a12f4
2026-04-29_062108_brown_2019_finetuned,experiments/nocturnal_forecasting_ctx_ablation/128ctx_96fh/tft/2026-04-29_062108_brown_2019_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-29_0538_RID20260429_053837_1079680_11_iob_high_lr_128ctx,nocturnal_forecasting_ctx_ablation,128ctx_96fh,tft,brown_2019,finetuned,iob,2026-04-29 06:24:02.623805,128,96,2.7282898223948227,,,,0.763184347500043,0.022636189699226737,0.012396034255894984,0.4813240142645674,0.7588144260530212,,,2.8476490128127145,5.660861864169154,,,255.43596414347294,494.2068796021171,16.6650486848288,255.35795518286662,493.99153544587676,16.7243749198564,252.38770923586523,489.060571324289,15.714847147441406,4954,96a12f4
2026-04-29_062108_brown_2019_finetuned,experiments/nocturnal_forecasting_ctx_ablation/64ctx_96fh/tft/2026-04-29_062108_brown_2019_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-29_0536_RID20260429_053649_1079681_11_iob_high_lr_64ctx,nocturnal_forecasting_ctx_ablation,64ctx_96fh,tft,brown_2019,finetuned,iob,2026-04-29 06:24:11.707117,64,96,2.868322246124542,,,,0.810508236464952,0.028169549276740282,0.017500865101279288,0.47244028125602006,0.7510213992165927,,,3.0107609858301143,6.004971164957398,,,299.2299414016133,581.0356613590882,17.424221444138542,299.1346782425426,580.8326175462597,17.436738938825457,296.1479621082217,576.0926761587599,16.203248057683457,5191,96a12f4
2026-04-29_034217_lynch_2022_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/tft/2026-04-29_034217_lynch_2022_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-28_1829_RID20260428_182909_968382_11_iob_high_lr,nocturnal_forecasting_ctx_ablation,512ctx_96fh,tft,lynch_2022,finetuned,iob,2026-04-29 03:44:21.805786,512,96,2.3848602065277635,,,,0.6554357756156038,0.023848301581279246,0.0056249683768467805,0.5191968351548271,0.804776440118397,,,2.776834690554461,5.427417082784999,,,174.97377054235645,337.23708684275965,12.710454241953265,174.89972814064734,337.01320927311383,12.786247008180828,171.84006801286824,331.6388797950414,12.041256230695064,2928,62228f1
2026-04-29_062108_lynch_2022_finetuned,experiments/nocturnal_forecasting_ctx_ablation/256ctx_96fh/tft/2026-04-29_062108_lynch_2022_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-29_0515_RID20260429_051546_1079684_11_iob_high_lr_256ctx,nocturnal_forecasting_ctx_ablation,256ctx_96fh,tft,lynch_2022,finetuned,iob,2026-04-29 06:23:56.272239,256,96,2.500327584292864,,,,0.7043254810233667,0.025248863630921863,0.019792483233167832,0.5217424440379759,0.8157254376796447,,,3.094982829675962,6.081368204087796,,,198.09841693969506,382.2479938940034,13.94883998538668,198.01997634331596,382.0353286636217,14.004624023010201,195.07036069413329,376.94231244633903,13.198408941927518,3827,96a12f4
2026-04-29_062108_lynch_2022_finetuned_rerun01,experiments/nocturnal_forecasting_ctx_ablation/128ctx_96fh/tft/2026-04-29_062108_lynch_2022_finetuned_rerun01,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-29_0538_RID20260429_053837_1079680_11_iob_high_lr_128ctx,nocturnal_forecasting_ctx_ablation,128ctx_96fh,tft,lynch_2022,finetuned,iob,2026-04-29 06:24:10.54841,128,96,2.618902695966986,,,,0.7376297116879955,0.02710839773148321,0.005817011063241314,0.5008701332375938,0.7898341511089835,,,2.9978059298201782,5.98538166507175,,,230.45261259476015,446.22676812461276,14.678457064907569,230.36790151271782,446.02158797385044,14.714215051585315,227.4702939915977,441.10625111537104,13.834336867824375,4178,96a12f4
2026-04-29_062108_lynch_2022_finetuned_rerun01,experiments/nocturnal_forecasting_ctx_ablation/64ctx_96fh/tft/2026-04-29_062108_lynch_2022_finetuned_rerun01,/data/home/cjrisi/nocturnal/trained_models/artifacts/tft/2026-04-29_0536_RID20260429_053649_1079681_11_iob_high_lr_64ctx,nocturnal_forecasting_ctx_ablation,64ctx_96fh,tft,lynch_2022,finetuned,iob,2026-04-29 06:24:23.037808,64,96,2.8681974280420683,,,,0.8230644128548322,0.03515822956614947,0.007725707543215475,0.494548815451939,0.7821365248226951,,,3.3417951242178363,6.6773972852605,,,290.9845595266061,565.5370095813288,16.43210947188344,290.91854277311467,565.3538392314397,16.483246314789696,288.1862801075455,560.8241697192526,15.54839049583846,4418,96a12f4
